,Experiment name:,Sample experiment
Duration:,10 Seconds
Rate:,50 per second
Sensors:,Temperature (ID 1  Exp 1),Conductivity (ID 1  Exp 1)
Range:,Celsius,µs/cm
Units:,°C,µs/cm
Time
'5.7399999999999665;20.0;8138
'5.759999999999966;20.0;8138
'5.779999999999966;20.0;8138
'5.799999999999965;20.0;8138
'5.819999999999965;20.0;8138
'5.839999999999964;20.0;8138
'5.859999999999964;20.0;8138
'5.8799999999999635;20.0;8138
'5.899999999999963;20.0;8138
'5.919999999999963;20.0;8138
'5.939999999999962;20.0;8138
'5.959999999999962;20.0;8138
'5.979999999999961;20.0;8138
'5.999999999999961;20.0;8138
'6.0199999999999605;20.0;8138
'6.03999999999996;20.0;8138
'6.05999999999996;20.0;8138
'6.079999999999959;20.0;8138
'6.099999999999959;20.0;8138
'6.119999999999958;20.0;8138
'6.139999999999958;20.0;8138
'6.1599999999999575;20.0;8138
'6.179999999999957;20.0;8138
'6.199999999999957;20.0;8138
'6.219999999999956;20.0;8138
'6.239999999999956;20.0;8138
'6.259999999999955;20.0;8138
'6.279999999999955;20.0;8138
'6.2999999999999545;20.0;8138
'6.319999999999954;20.0;8138
'6.339999999999954;20.0;8138
'6.359999999999953;20.0;8138
'6.379999999999953;20.0;8138
'6.399999999999952;20.0;8138
'6.419999999999952;20.0;8138
'6.4399999999999515;20.0;8138
'6.459999999999951;20.0;8138
'6.479999999999951;20.0;8138
'6.49999999999995;20.0;8138
'6.51999999999995;20.0;8138
'6.539999999999949;20.0;8138
'6.559999999999949;20.0;8138
'6.579999999999949;20.0;8138
'6.599999999999948;20.0;8138
'6.619999999999948;20.0;8138
'6.639999999999947;20.0;8138
'6.659999999999947;20.0;8138
'6.679999999999946;20.0;8138
'6.699999999999946;20.0;8138
'6.719999999999946;20.0;8139
'6.739999999999945;20.0;8139
'6.759999999999945;20.0;8139
'6.779999999999944;20.0;8139
'6.799999999999944;20.0;8139
'6.819999999999943;20.0;8139
'6.839999999999943;20.0;8139
'6.859999999999943;20.0;8139
'6.879999999999942;20.0;8139
'6.899999999999942;20.0;8139
'6.919999999999941;20.0;8139
'6.939999999999941;20.0;8139
'6.9599999999999405;20.0;8139
'6.97999999999994;20.0;8139
'6.99999999999994;20.0;8139
'7.019999999999939;20.0;8139
'7.039999999999939;20.0;8139
'7.059999999999938;20.0;8139
'7.079999999999938;20.0;8139
'7.0999999999999375;20.0;8139
'7.119999999999937;20.0;8139
'7.139999999999937;20.0;8139
'7.159999999999936;20.0;8139
'7.179999999999936;20.0;8139
'7.199999999999935;20.0;8139
'7.219999999999935;20.0;8139
'7.2399999999999345;20.0;8139
'7.259999999999934;20.0;8139
'7.279999999999934;20.0;8139
'7.299999999999933;20.0;8139
'7.319999999999933;20.0;8139
'7.339999999999932;20.0;8139
'7.359999999999932;20.0;8139
'7.3799999999999315;20.0;8139
'7.399999999999931;20.0;8139
'7.419999999999931;20.0;8141
'7.43999999999993;20.0;8141
'7.45999999999993;20.0;8141
'7.479999999999929;20.0;8141
'7.499999999999929;20.0;8141
'7.5199999999999285;20.0;8141
'7.539999999999928;20.0;8141
'7.559999999999928;20.0;8141
'7.579999999999927;20.0;8141
'7.599999999999927;20.0;8141
'7.619999999999926;20.0;8141
'7.639999999999926;20.0;8141
'7.6599999999999255;20.0;8141
'7.679999999999925;20.0;8141
'7.699999999999925;20.0;8141
'7.719999999999924;20.0;8141
'7.739999999999924;20.0;8141
'7.759999999999923;20.0;8141
'7.779999999999923;20.0;8141
'7.7999999999999226;20.0;8141
'7.819999999999922;20.0;8141
'7.839999999999922;20.0;8141
'7.859999999999921;20.0;8141
'7.879999999999921;20.0;8141
'7.89999999999992;20.0;8141
'7.91999999999992;20.0;8141
'7.93999999999992;20.0;8141
'7.959999999999919;20.0;8141
'7.979999999999919;20.0;8141
'7.999999999999918;20.0;8141
'8.019999999999918;20.0;8141
'8.039999999999917;20.0;8141
'8.059999999999917;20.0;8141
'8.079999999999917;20.0;8141
'8.099999999999916;20.0;8141
'8.119999999999916;20.0;8142
'8.139999999999915;20.0;8142
'8.159999999999915;20.0;8142
'8.179999999999914;20.0;8142
'8.199999999999914;20.0;8142
'8.219999999999914;20.0;8142
'8.239999999999913;20.0;8142
'8.259999999999913;20.0;8142
'8.279999999999912;20.0;8142
'8.299999999999912;20.0;8142
'8.319999999999911;20.0;8142
'8.339999999999911;20.0;8142
'8.35999999999991;20.0;8142
'8.37999999999991;20.0;8142
'8.39999999999991;20.0;8142
'8.41999999999991;20.0;8142
'8.439999999999909;20.0;8142
'8.459999999999908;20.0;8142
'8.479999999999908;20.0;8142
'8.499999999999908;20.0;8142
'8.519999999999907;20.0;8142
'8.539999999999907;20.0;8142
'8.559999999999906;20.0;8142
'8.579999999999906;20.0;8142
'8.599999999999905;20.0;8142
'8.619999999999905;20.0;8142
'8.639999999999905;20.0;8142
'8.659999999999904;20.0;8142
'8.679999999999904;20.0;8142
'8.699999999999903;20.0;8142
'8.719999999999903;20.0;8142
'8.739999999999903;20.0;8142
'8.759999999999902;20.0;8142
'8.779999999999902;20.0;8142
'8.799999999999901;20.0;8142
'8.8199999999999;20.0;8144
'8.8399999999999;20.0;8144
'8.8599999999999;20.0;8144
'8.8799999999999;20.0;8144
'8.899999999999899;20.0;8144
'8.919999999999899;20.0;8144
'8.939999999999898;20.0;8144
'8.959999999999898;20.0;8144
'8.979999999999897;20.0;8144
'8.999999999999897;20.0;8144
'9.019999999999897;20.0;8144
'9.039999999999896;20.0;8144
'9.059999999999896;20.0;8144
'9.079999999999895;20.0;8144
'9.099999999999895;20.0;8144
'9.119999999999894;20.0;8144
'9.139999999999894;20.0;8144
'9.159999999999894;20.0;8144
'9.179999999999893;20.0;8144
'9.199999999999893;20.0;8144
'9.219999999999892;20.0;8144
'9.239999999999892;20.0;8144
'9.259999999999891;20.0;8144
'9.279999999999891;19.9;8144
'9.29999999999989;19.9;8144
'9.31999999999989;19.9;8144
'9.33999999999989;19.9;8144
'9.35999999999989;19.9;8144
'9.379999999999889;19.9;8144
'9.399999999999888;19.9;8144
'9.419999999999888;19.9;8144
'9.439999999999888;19.9;8144
'9.459999999999887;19.9;8144
'9.479999999999887;20.0;8144
'9.499999999999886;20.0;8144
'9.519999999999886;20.0;8144
