,Experiment name:,Sample experiment
Duration:,10 Seconds
Rate:,50 per second
Sensors:,Temperature (ID 1  Exp 1),Conductivity (ID 1  Exp 1)
Range:,Celsius,µs/cm
Units:,°C,µs/cm
Time
'7.771561172376096e-16;20.1;4683
'0.020000000000000774;20.1;4683
'0.04000000000000077;20.1;4683
'0.06000000000000077;20.1;4683
'0.08000000000000076;20.1;4683
'0.10000000000000075;20.1;4683
'0.12000000000000074;20.1;4683
'0.14000000000000073;20.1;4683
'0.16000000000000072;20.1;4683
'0.18000000000000071;20.1;4683
'0.2000000000000007;20.1;4683
'0.2200000000000007;20.1;4683
'0.24000000000000069;20.1;4683
'0.2600000000000007;20.1;4689
'0.2800000000000007;20.1;4689
'0.3000000000000007;20.1;4689
'0.32000000000000073;20.1;4689
'0.34000000000000075;20.1;4689
'0.36000000000000076;20.1;4689
'0.3800000000000008;20.1;4689
'0.4000000000000008;20.1;4689
'0.4200000000000008;20.1;4689
'0.44000000000000083;20.1;4689
'0.46000000000000085;20.1;4689
'0.48000000000000087;20.1;4689
'0.5000000000000009;20.1;4689
'0.5200000000000009;20.1;4689
'0.5400000000000009;20.1;4689
'0.5600000000000009;20.1;4689
'0.580000000000001;20.1;4689
'0.600000000000001;20.1;4689
'0.620000000000001;20.1;4689
'0.640000000000001;20.1;4689
'0.660000000000001;20.1;4689
'0.680000000000001;20.1;4689
'0.7000000000000011;20.1;4689
'0.7200000000000011;20.1;4689
'0.7400000000000011;20.1;4689
'0.7600000000000011;20.1;4689
'0.7800000000000011;20.1;4689
'0.8000000000000012;20.1;4689
'0.8200000000000012;20.1;4689
'0.8400000000000012;20.1;4689
'0.8600000000000012;20.1;4689
'0.8800000000000012;20.1;4689
'0.9000000000000012;20.1;4689
'0.9200000000000013;20.1;4689
'0.9400000000000013;20.1;4689
'0.9600000000000013;20.1;4695
'0.9800000000000013;20.1;4695
'1.0000000000000013;20.1;4695
'1.0200000000000014;20.1;4695
'1.0400000000000014;20.1;4695
'1.0600000000000014;20.1;4695
'1.0800000000000014;20.1;4695
'1.1000000000000014;20.1;4695
'1.1200000000000014;20.1;4695
'1.1400000000000015;20.1;4695
'1.1600000000000015;20.1;4695
'1.1800000000000015;20.1;4695
'1.2000000000000015;20.1;4695
'1.2200000000000015;20.1;4695
'1.2400000000000015;20.1;4695
'1.2600000000000016;20.1;4695
'1.2800000000000016;20.1;4695
'1.3000000000000016;20.1;4695
'1.3200000000000016;20.1;4695
'1.3400000000000016;20.1;4695
'1.3600000000000017;20.1;4695
'1.3800000000000017;20.1;4695
'1.4000000000000017;20.1;4695
'1.4200000000000017;20.1;4695
'1.4400000000000017;20.1;4695
'1.4600000000000017;20.1;4695
'1.4800000000000018;20.1;4695
'1.5000000000000018;20.1;4695
'1.5200000000000018;20.1;4695
'1.5400000000000018;20.1;4695
'1.5600000000000018;20.1;4695
'1.5800000000000018;20.1;4695
'1.6000000000000019;20.1;4695
'1.6200000000000019;20.1;4695
'1.640000000000002;20.1;4695
'1.660000000000002;20.1;4698
'1.680000000000002;20.1;4698
'1.700000000000002;20.1;4698
'1.720000000000002;20.1;4698
'1.740000000000002;20.1;4698
'1.760000000000002;20.1;4698
'1.780000000000002;20.1;4698
'1.800000000000002;20.1;4698
'1.820000000000002;20.1;4698
'1.840000000000002;20.1;4698
'1.860000000000002;20.1;4698
'1.8800000000000021;20.1;4698
'1.9000000000000021;20.1;4698
'1.9200000000000021;20.1;4698
'1.9400000000000022;20.1;4698
'1.9600000000000022;20.1;4698
'1.9800000000000022;20.1;4698
'2.000000000000002;20.1;4698
