,Experiment name:,Azul_50
Duration:,5 Seconds
Rate:,100 per second
Sensors:,Colorimeter (ID 1  Exp 1)
Range:,Blue Abs
Units:,abs
Time
'3.88578058619e-16,1.97
'0.01,1.97
'0.02,1.97
'0.03,1.97
'0.04,1.97
'0.05,1.97
'0.06,1.97
'0.07,1.97
'0.08,1.97
'0.09,1.97
'0.1,1.97
'0.11,1.97
'0.12,1.97
'0.13,1.97
'0.14,1.97
'0.15,1.97
'0.16,1.97
'0.17,1.97
'0.18,1.97
'0.19,1.97
'0.2,1.97
'0.21,1.97
'0.22,1.97
'0.23,1.97
'0.24,1.97
'0.25,1.97
'0.26,1.97
'0.27,1.97
'0.28,1.97
'0.29,1.97
'0.3,1.97
'0.31,1.97
'0.32,1.97
'0.33,1.97
'0.34,1.97
'0.35,1.97
'0.36,1.97
'0.37,1.97
'0.38,1.97
'0.39,1.97
'0.4,1.97
'0.41,1.97
'0.42,1.97
'0.43,1.97
'0.44,1.97
'0.45,1.97
'0.46,1.97
'0.47,1.97
'0.48,1.97
'0.49,1.97
'0.5,1.97
'0.51,1.97
'0.52,1.97
'0.53,1.97
'0.54,1.97
'0.55,1.97
'0.56,1.97
'0.57,1.97
'0.58,1.97
'0.59,1.97
'0.6,1.97
'0.61,1.97
'0.62,1.97
'0.63,1.97
'0.64,1.97
'0.65,1.97
'0.66,1.97
'0.67,1.97
'0.68,1.97
'0.69,1.97
'0.7,1.97
'0.71,1.97
'0.72,1.97
'0.73,1.97
'0.74,1.97
'0.75,1.97
'0.76,1.97
'0.77,1.97
'0.78,1.97
'0.79,1.97
'0.8,1.97
'0.81,1.97
'0.82,1.97
'0.83,1.97
'0.84,1.97
'0.85,1.97
'0.86,1.97
'0.87,1.97
'0.88,1.97
'0.89,1.99
'0.9,1.99
'0.91,1.99
'0.92,1.99
'0.93,1.99
'0.94,1.99
'0.95,1.99
'0.96,1.99
'0.97,1.99
'0.98,1.99
'0.99,1.99
'1.0,1.99
'1.01,1.99
'1.02,1.99
'1.03,1.99
'1.04,1.99
'1.05,1.99
'1.06,1.99
'1.07,1.99
'1.08,1.99
'1.09,1.99
'1.1,1.99
'1.11,1.99
'1.12,1.99
'1.13,1.99
'1.14,1.99
'1.15,1.99
'1.16,1.99
'1.17,1.99
'1.18,1.99
'1.19,1.99
'1.2,1.99
'1.21,1.99
'1.22,1.99
'1.23,1.99
'1.24,1.99
'1.25,1.99
'1.26,1.99
'1.27,1.99
'1.28,1.99
'1.29,1.99
'1.3,1.99
'1.31,1.99
'1.32,1.99
'1.33,1.99
'1.34,1.99
'1.35,1.99
'1.36,1.99
'1.37,1.99
'1.38,1.99
'1.39,1.99
'1.4,1.99
'1.41,1.99
'1.42,1.99
'1.43,1.99
'1.44,1.99
'1.45,1.99
'1.46,1.99
'1.47,1.99
'1.48,1.99
'1.49,1.99
'1.5,1.99
'1.51,1.99
'1.52,1.99
'1.53,1.99
'1.54,1.99
'1.55,1.99
'1.56,1.99
'1.57,1.99
'1.58,1.99
'1.59,1.99
'1.6,1.99
'1.61,1.99
'1.62,1.99
'1.63,1.99
'1.64,1.99
'1.65,1.99
'1.66,1.99
'1.67,1.99
'1.68,1.99
'1.69,1.99
'1.7,1.99
'1.71,1.99
'1.72,1.99
'1.73,1.99
'1.74,1.99
'1.75,1.99
'1.76,1.99
'1.77,1.99
'1.78,1.99
'1.79,1.99
'1.8,1.99
'1.81,1.99
'1.82,1.99
'1.83,1.99
'1.84,1.99
'1.85,1.99
'1.86,1.99
